minute,team ,opposition,id,play_pos,event,x,y,outcome,secondary_outcome
24,Billingham,Fylde (A),Ath22,half back,linebreak,74,53,open play,
24,Billingham,Fylde (A),Ath22,half back,handling error,84,48,knock on,
26,Billingham,Fylde (A),Ath9,back three,tackle,45,67,missed,
26,Billingham,Fylde (A),Ath7,back row,tackle,36,64.5,missed,
26,Billingham,Fylde (A),Ath24,back three,tackle,31,54,missed,
27,Billingham,Fylde (A),team,forwards,scrum,21,35,won,
27,Billingham,Fylde (A),Ath24,back three,linebreak,22,6,open play,
27,Billingham,Fylde (A),Ath29,back row,carry,35,15,open play,
27,Billingham,Fylde (A),Ath29,back row,atk pen won,35,14.5,high tackle,
27,Billingham,Fylde (A),Ath14,back three,carry,28,65,gls,
27,Billingham,Fylde (A),Ath14,back three,defender beaten,38,66,step,
28,Billingham,Fylde (A),Ath15,half back,carry,22.5,24,open play,
28,Billingham,Fylde (A),Ath12,centre,kick,40.5,19,touch kick,
29,Billingham,Fylde (A),Ath2,front row,LO Throw,69,0,successful,
29,Billingham,Fylde (A),Ath8,back row,LO catch ,69,7,successful,
29,Billingham,Fylde (A),Ath15,half back,carry,59,20,open play,
29,Billingham,Fylde (A),Ath15,half back,defender beaten,65,15,step,
29,Billingham,Fylde (A),Ath8,back row,carry,59,20,gls,
29,Billingham,Fylde (A),Ath1,front row,carry,57,23,gls,
29,Billingham,Fylde (A),Ath1,front row,defender beaten,60,33,step,
29,Billingham,Fylde (A),Ath1,front row,defender beaten,63,36,ran over,
29,Billingham,Fylde (A),Ath1,front row,atk pen won,63,36,high tackle,
29,Billingham,Fylde (A),Ath6,second row,carry,64,21,open play,
29,Billingham,Fylde (A),Ath6,second row,offload,71,16,successful,
29,Billingham,Fylde (A),Ath2,front row,carry,70,13,support carry ,
29,Billingham,Fylde (A),Ath2,front row,offload,71,15,successful,
29,Billingham,Fylde (A),Ath15,half back ,kick,62,35,open play,
30,Billingham,Fylde (A),Ath12,centre,kick,69,29,touch kick,
31,Billingham,Fylde (A),Ath2,front row,LO Throw,93.5,0,successful,
31,Billingham,Fylde (A),Ath6,second row,LO catch ,93.5,6.5,successful,
31,Billingham,Fylde (A),Ath35,front row,carry,93.5,6,gls,
31,Billingham,Fylde (A),Ath8,back row,carry,92,27,gls,
31,Billingham,Fylde (A),Ath1,front row,carry,92,33,gls,
31,Billingham,Fylde (A),Ath1,front row,defender beaten,94,35,ran over,
31,Billingham,Fylde (A),Ath1,front row,defender beaten,94,35,ran over,
32,Billingham,Fylde (A),Ath29,back row,carry,93,30,open play,
32,Billingham,Fylde (A),Ath15,half back,try assist,93,15,pass,
32,Billingham,Fylde (A),Ath6,second row,linebreak,93,11,open play,
32,Billingham,Fylde (A),Ath6,second row,defender beaten,94,10,fend,
32,Billingham,Fylde (A),Ath6,second row,try,100,10,scored,
33,Billingham,Fylde (A),Ath15,half back,conversion,78,10,unsuccessful,
33,Billingham,Fylde (A),Ath4,second row,kick rec,29,15,error,
33,Billingham,Fylde (A),Ath6,second row,tackle,28,15,missed,
33,Billingham,Fylde (A),Ath8,back row,tackle,28,15,offload allowed,
33,Billingham,Fylde (A),Ath22,half back,interception,27,27,successful,
33,Billingham,Fylde (A),Ath22,half back,carry,27,27,support carry ,
33,Billingham,Fylde (A),Ath22,half back,atk pen con,27,27,holding on,
34,Billingham,Fylde (A),Ath6,second row,tackle,23,13,missed,
34,Billingham,Fylde (A),Ath8,back row,tackle,23,13,missed,
34,Billingham,Fylde (A),Ath29,back row,tackle,22,10,successful,
34,Billingham,Fylde (A),Ath7,back row,tackle,25,15,successful,
34,Billingham,Fylde (A),Ath14,back three,tackle,40,51,missed,
34,Billingham,Fylde (A),Ath12,centre,tackle,32,56,offload allowed,
34,Billingham,Fylde (A),Ath9,back three,tackle,33,63,successful,
36,Billingham,Fylde (A),team,forwards,scrum,22,6,won,
36,Billingham,Fylde (A),Ath29,back row,carry,20,6,gls,
37,Billingham,Fylde (A),team,team,atk pen won,23,20,playing 9,
37,Billingham,Fylde (A),Ath12,centre,kick,23,20,touch kick,
38,Billingham,Fylde (A),Ath2,front row,LO Throw,59,0,successful,
38,Billingham,Fylde (A),Ath8,back row,LO catch ,59,10,successful,
38,Billingham,Fylde (A),Ath15,half back,carry,45,16,open play,
38,Billingham,Fylde (A),Ath7,back row,carry,45.5,29,error,
38,Billingham,Fylde (A),Ath22,half back,tackle,55.5,18,missed,
38,Billingham,Fylde (A),Ath29,back row,tackle,53,18,missed,
38,Billingham,Fylde (A),Ath12,centre,interception,30,9,successful,
38,Billingham,Fylde (A),Ath12,centre,carry,30,9,support carry ,
38,Billingham,Fylde (A),Ath12,centre,defender beaten,31,9,fend,
38,Billingham,Fylde (A),Ath12,centre,offload,39.5,4.5,unsuccessful,
40,Billingham,Fylde (A),team,forwards,scrum,28,9,won,
40,Billingham,Fylde (A),Ath14,back three,carry,26,61,gls,
40,Billingham,Fylde (A),Ath14,back three,defender beaten,43,64.5,step,
40,Billingham,Fylde (A),Ath7,back row,carry,38,48,open play,
40,Billingham,Fylde (A),Ath4,second row,carry,42,53,open play,
40,Billingham,Fylde (A),Ath13,centre,atk pen con,45,55,side entry,
40,Billingham,Fylde (A),Ath12,centre,tackle,34,54,dominant,
40,Billingham,Fylde (A),Ath15,half back,tackle,29,8,missed,
40,Billingham,Fylde (A),Ath6,second row,tackle,27,14,successful,
41,Billingham,Fylde (A),Ath7,back row,tackle,27,21,successful,
41,Billingham,Fylde (A),Ath24,back three,kick rec,17,53,unsuccessful,
41,Billingham,Fylde (A),Ath24,back three,carry,17,53,kick return,
41,Billingham,Fylde (A),Ath24,back three,defender beaten,20,51,ran round,
41,Billingham,Fylde (A),Ath24,back three,atk pen won,24,50,high tackle,
41,Billingham,Fylde (A),Ath29,back row,carry,26,50,gls,
41,Billingham,Fylde (A),Ath29,back row,defender beaten,28,51.5,fend,
41,Billingham,Fylde (A),Ath29,back row,offload,29,52,successful,
41,Billingham,Fylde (A),Ath8,back row,carry,29,55,support carry ,
41,Billingham,Fylde (A),Ath8,back row,defender beaten,33,55,ran over,
42,Billingham,Fylde (A),Ath12,centre,kick,28,54,touch kick,
42,Billingham,Fylde (A),Ath2,front row,LO Throw,54,70,successful,
42,Billingham,Fylde (A),Ath6,second row,LO catch ,54,64,successful,
42,Billingham,Fylde (A),Ath22,half back,carry,49,64,open play,
42,Billingham,Fylde (A),Ath1,front row,carry,45,55,gls,
42,Billingham,Fylde (A),Ath35,front row,carry,48,47,gls,
42,Billingham,Fylde (A),Ath7,back row,carry,49,55,gls,
42,Billingham,Fylde (A),Ath35,front row,carry,49.5,48,gls,
42,Billingham,Fylde (A),Ath35,front row,defender beaten,50.5,48,ran over,
43,Billingham,Fylde (A),Ath1,front row,carry,57,58,gls,
43,Billingham,Fylde (A),Ath14,back three,carry,55,35,open play,
43,Billingham,Fylde (A),team,team,atk pen won,56,51,offside,
43,Billingham,Fylde (A),Ath29,back row,carry,52,56,gls,
43,Billingham,Fylde (A),Ath29,back row,offload,63,56,unsuccessful,
43,Billingham,Fylde (A),Ath12,centre,kick,60.5,55,touch kick,
44,Billingham,Fylde (A),Ath2,front row,LO Throw,83,70,successful,
44,Billingham,Fylde (A),Ath6,second row,LO catch ,83,65,successful,
44,Billingham,Fylde (A),Ath6,second row,carry,83,65,gls,
44,Billingham,Fylde (A),Ath1,front row,carry,81,56,gls,
44,Billingham,Fylde (A),Ath1,front row,defender beaten,84,55,ran over,
44,Billingham,Fylde (A),Ath8,back row,carry,85,41,error,
44,Billingham,Fylde (A),Ath6,second row,tackle,90,35,offload allowed,
44,Billingham,Fylde (A),Ath7,back row,tackle,90,15.5,successful,
45,Billingham,Fylde (A),Ath7,back row,kick rec,81,50,successful,
45,Billingham,Fylde (A),Ath7,back row,carry,81,50,kick return,
45,Billingham,Fylde (A),Ath6,second row,carry,78,38,open play,
45,Billingham,Fylde (A),Ath2,front row,carry,78,55,gls,
45,Billingham,Fylde (A),Ath29,back row,carry,77,49,open play,
45,Billingham,Fylde (A),Ath15,half back,kick,77,35,open play,
45,Billingham,Fylde (A),Ath14,back three,kick rec,66,5,successful,
45,Billingham,Fylde (A),Ath14,back three,linebreak,66,5,open play,
45,Billingham,Fylde (A),Ath14,back three,defender beaten,50,15,ran over,
45,Billingham,Fylde (A),Ath15,half back,pass error,50,31,to floor,
45,Billingham,Fylde (A),Ath6,second row,handling error,49,35.5,knock on,
46,Billingham,Fylde (A),Ath31,second row,tackle,42,43,successful,
46,Billingham,Fylde (A),Ath1,front row,tackle,44,48,successful,
46,Billingham,Fylde (A),Ath17,front row,tackle,44,29,successful,
46,Billingham,Fylde (A),Ath7,back row,tackle,45,28,successful,
46,Billingham,Fylde (A),Ath14,back three,tackle,53,2.5,missed,
46,Billingham,Fylde (A),Ath8,back row,tackle,55,2.5,successful,
46,Billingham,Fylde (A),Ath31,second row,tackle,52,14.5,missed,
46,Billingham,Fylde (A),Ath17,front row,tackle,55,13,missed,
46,Billingham,Fylde (A),Ath13,centre,tackle,56,13,missed,
46,Billingham,Fylde (A),Ath22,half back,tackle,65,14,missed,
46,Billingham,Fylde (A),Ath9,back three,tackle,75,10,successful,
46,Billingham,Fylde (A),Ath15,back three,tackle,77,23,missed,
46,Billingham,Fylde (A),Ath2,front row,tackle,77,23,missed,
46,Billingham,Fylde (A),Ath15,half back,tackle,80,23,successful,
46,Billingham,Fylde (A),Ath17,front row,tackle,88,10,successful,
46,Billingham,Fylde (A),Ath6,second row,tackle,82,32,successful,
47,Billingham,Fylde (A),Ath24,back three,tackle,88,51,missed,
48,Billingham,Fylde (A),Ath12,centre,kick,50,35,kick off,error
49,Billingham,Fylde (A),Ath12,centre,tackle,49,17,missed,
49,Billingham,Fylde (A),Ath8,back row,tackle,56,5,missed,
49,Billingham,Fylde (A),Ath15,half back,tackle,60,8,missed,
49,Billingham,Fylde (A),Ath7,back row,tackle,64,11,successful,
49,Billingham,Fylde (A),Ath29,back row,turnover won,66,11,jackel,
49,Billingham,Fylde (A),Ath13,centre,carry,77.5,38,error,
52,Billingham,Fylde (A),team,forwards,scrum,61,11,won,
52,Billingham,Fylde (A),Ath29,back row,carry,61,11,gls,
53,Billingham,Fylde (A),Ath6,second row,carry,60,14,gls,
53,Billingham,Fylde (A),Ath6,second row,defender beaten,59,15,ran over,
53,Billingham,Fylde (A),Ath22,half back,atk pen won,55,15,playing 9,
53,Billingham,Fylde (A),Ath24,back three,linebreak,60,60,open play,
53,Billingham,Fylde (A),Ath24,back three,defender beaten,51,65,ran round,
53,Billingham,Fylde (A),Ath24,back three,kick,30,69,open play,
53,Billingham,Fylde (A),Ath17,front row,tackle,35,42,missed,
53,Billingham,Fylde (A),Ath13,centre,tackle,40,45,successful,
53,Billingham,Fylde (A),Ath7,back row,tackle,40,45,successful,
54,Billingham,Fylde (A),team,forwards,scrum,45,65,won,
54,Billingham,Fylde (A),Ath70,back three,linebreak,45.5,15,open play,
54,Billingham,Fylde (A),Ath13,centre,carry,24,6,gls,
55,Billingham,Fylde (A),Ath15,half back,pass error,30,38,to floor,
55,Billingham,Fylde (A),Ath24,back three,carry,35,55,open play,
55,Billingham,Fylde (A),Ath39,second row,carry,32,54,gls,
55,Billingham,Fylde (A),Ath12,centre,carry,39.5,31,open play,
55,Billingham,Fylde (A),Ath2,front row,carry,34,16,gls,
55,Billingham,Fylde (A),Ath2,front row,defender beaten,30,14,ran over,
55,Billingham,Fylde (A),Ath29,back row,carry,31,19,gls,
55,Billingham,Fylde (A),Ath29,back row,atk pen won,31,19,high tackle,
55,Billingham,Fylde (A),Ath29,back row,offload,27,30,successful,
55,Billingham,Fylde (A),Ath9,back three,linebreak,33,50,open play,
55,Billingham,Fylde (A),Ath1,front row,carry,22,60,support carry ,
55,Billingham,Fylde (A),Ath1,front row,offload,11,64,successful,
55,Billingham,Fylde (A),Ath24,back three,carry,9,65,support carry ,
55,Billingham,Fylde (A),Ath24,back three,atk pen won,5,65,high tackle,
56,Billingham,Fylde (A),team,team,try,0,35,scored,penalty try
57,Billingham,Fylde (A),Ath7,back row,kick rec,80,48,successful,
57,Billingham,Fylde (A),Ath7,back row,carry,80,48,kick return,
57,Billingham,Fylde (A),Ath7,back row,defender beaten,77.5,40,ran over,
57,Billingham,Fylde (A),Ath7,back row,linebreak,77.5,40,open play,
57,Billingham,Fylde (A),Ath39,second row,carry,44,54,gls,
57,Billingham,Fylde (A),Ath12,centre,kick,31,66,open play,
58,Billingham,Fylde (A),Ath6,second row,tackle,1,55,successful,
59,Billingham,Fylde (A),Ath6,second row,tackle,1,55,successful,
59,Billingham,Fylde (A),Ath2,front row,tackle,1,55,successful,
59,Billingham,Fylde (A),Ath70,back three,kick rec,22,32,error,
59,Billingham,Fylde (A),Ath7,back row,tackle,55,2.5,missed,
59,Billingham,Fylde (A),Ath9,back three,tackle,56,5,successful,
59,Billingham,Fylde (A),Ath12,centre,tackle,60,15.5,successful,
59,Billingham,Fylde (A),Ath15,half back,tackle,60,15.5,successful,
